ID,Income,Total Spent,Total Purchases,Recency,Complain,Campaign,Weighted Score,Customer Type
3050,54198.0,235,10,13,0,0,0.2914689771650442,Low Value
231,28839.0,32,5,86,0,0,0.07829486616035952,Low Value
2392,40321.0,102,6,59,0,0,0.15287780167870385,Low Value
113,30833.0,28,4,33,0,0,0.12611273988713362,Low Value
520,34421.0,30,3,81,0,0,0.07650247199625428,Low Value
8275,47025.0,20,3,6,0,0,0.17815125885717265,Low Value
5835,14849.0,65,6,39,0,0,0.11037852511302056,Low Value
3896,27255.0,37,4,3,0,0,0.1501833339506506,Low Value
10350,54432.0,38,4,37,0,0,0.1757593511312745,Low Value
7786,29999.0,160,8,22,0,0,0.1968325849926183,Low Value
2861,24072.0,23,3,79,0,0,0.05450476998194857,Low Value
663,33996.0,71,5,46,0,0,0.13710832754539487,Low Value
2521,35178.0,59,4,10,0,1,0.18951858984633307,Low Value
9592,22010.0,33,5,51,0,0,0.09881887735785748,Low Value
4099,30675.0,62,4,14,0,0,0.15112422567889333,Low Value
11191,41411.0,139,7,11,0,0,0.21984459519826488,Low Value
8234,27190.0,18,3,13,0,1,0.1521182555577698,Low Value
8553,44300.0,42,4,65,0,0,0.12593077222461319,Low Value
8842,30372.0,44,5,33,0,0,0.1373764661624417,Low Value
11030,33181.0,16,3,90,0,1,0.08714660612090605,Low Value
6201,38643.0,49,5,45,1,0,0.09434272566964515,Low Value
2061,50737.0,99,6,61,0,1,0.19820899239144246,Low Value
2958,28442.0,57,7,53,0,0,0.13404001118528092,Low Value
933,37717.0,25,3,31,0,0,0.13334560523657996,Low Value
4432,31615.0,51,5,82,0,0,0.09188341845113389,Low Value
5680,35684.0,30,4,66,0,0,0.10380520182411954,Low Value
10313,48178.0,254,10,69,0,0,0.22511688112752887,Low Value
2557,29548.0,29,4,52,0,1,0.12927762604486576,Low Value
1519,38578.0,73,6,2,0,0,0.2013622752982122,Low Value
10703,46098.0,120,7,86,0,0,0.15094337643940875,Low Value
1726,22585.0,81,4,23,0,1,0.1526967865539366,Low Value
4459,30279.0,37,4,13,0,0,0.1467294126709252,Low Value
1517,30822.0,51,4,92,0,0,0.07066430602364271,Low Value
2098,33581.0,17,3,38,0,0,0.11573248167565936,Low Value
9543,19986.0,22,3,74,0,0,0.0503924134463207,Low Value
6878,27421.0,324,11,14,0,0,0.2571177320618367,Low Value
3310,35688.0,211,9,94,0,0,0.1552356702189865,Low Value
2724,36143.0,19,3,33,0,0,0.12677730504148338,Low Value
948,10245.0,41,5,32,0,0,0.09360104394367774,Low Value
2066,38823.0,114,6,56,0,0,0.15479187557477192,Low Value
455,51012.0,209,9,86,0,0,0.19663758017544752,Low Value
7414,43824.0,186,8,18,0,0,0.23597771928579037,Low Value
6354,15345.0,47,4,51,0,0,0.07733276366205326,Low Value
798,23442.0,27,4,71,0,0,0.07130128179733887,Low Value
8213,14515.0,96,7,71,0,0,0.09231885635701118,Low Value
2488,31395.0,64,6,80,0,0,0.10515295616061227,Low Value
7617,42373.0,163,8,83,0,0,0.1629599890552487,Low Value
615,30507.0,343,10,29,0,0,0.24282077968932886,Low Value
194,48006.0,41,4,55,0,0,0.14399660463348862,Low Value
3645,27213.0,70,6,19,0,0,0.15866488683284735,Low Value
5049,30351.0,46,5,19,0,0,0.15183447691766075,Low Value
7301,23616.0,79,6,76,0,0,0.09481492890130512,Low Value
7422,46923.0,369,13,90,0,0,0.25012965491851097,Low Value
6504,19789.0,78,6,24,0,1,0.163746630688544,Low Value
5929,37401.0,48,5,14,0,0,0.1727444241690423,Low Value
3129,30096.0,45,5,30,0,0,0.13998146892754035,Low Value
6528,18492.0,10,3,75,0,0,0.043921792313416336,Low Value
7284,48686.0,20,3,8,0,0,0.1797821198436353,Low Value
5987,10404.0,43,5,52,0,0,0.07411128040434843,Low Value
498,30015.0,57,5,28,0,0,0.14400016564279322,Low Value
9347,50943.0,46,4,49,0,0,0.15741995620718852,Low Value
5455,32011.0,122,7,89,0,0,0.11731103531385265,Low Value
456,7500.0,36,5,96,0,0,0.022013871169597646,Low Value
5012,28691.0,34,4,56,0,0,0.09926033293159182,Low Value
7495,56223.0,156,8,72,0,0,0.20324529348180898,Low Value
5029,18100.0,14,3,14,0,0,0.10540180817324277,Low Value
10642,30279.0,37,4,13,0,0,0.1467294126709252,Low Value
2106,20130.0,34,4,99,0,0,0.03700795794995383,Low Value
10364,23295.0,20,3,72,0,0,0.05932340907903537,Low Value
5954,42618.0,192,9,92,0,0,0.16904259306930425,Low Value
2541,24027.0,48,5,7,0,0,0.15041758960751977,Low Value
1142,55707.0,428,14,91,0,0,0.2885040944028737,Low Value
6471,36230.0,59,6,17,0,0,0.17851029595022633,Low Value
4148,38988.0,348,12,90,0,0,0.21950369309194984,Low Value
3225,42207.0,265,10,71,0,1,0.23696691928185404,Low Value
7540,50300.0,270,11,52,0,0,0.25923004627606816,Low Value
8594,50520.0,135,7,25,0,0,0.2250002637361817,Low Value
2815,33183.0,120,7,46,0,0,0.1629588083358789,Low Value
9213,31880.0,15,3,13,0,0,0.13688326251337035,Low Value
1581,37406.0,17,3,18,0,0,0.144342277916507,Low Value
6619,38415.0,44,4,91,0,0,0.08709501742763907,Low Value
9081,20518.0,25,4,58,0,0,0.07764256029279565,Low Value
916,41644.0,31,4,67,0,0,0.1160772231313312,Low Value
5300,38961.0,70,5,60,0,0,0.13369915794266535,Low Value
5154,37760.0,54,5,54,0,0,0.13421777660991596,Low Value
8346,32233.0,296,10,26,0,1,0.26612023457439454,Low Value
1676,43057.0,266,11,30,0,0,0.2648058338477112,Low Value
3436,14045.0,20,4,24,0,0,0.096850727273909,Low Value
3921,28457.0,205,9,96,0,0,0.13623265393195605,Low Value
22,46310.0,309,12,99,0,0,0.2194335949647589,Low Value
8737,55563.0,43,5,22,0,0,0.20367882263872733,Low Value
9135,27203.0,64,4,92,0,0,0.06506726112312183,Low Value
10623,48330.0,32,4,2,0,0,0.19661173996904974,Low Value
8151,24279.0,263,8,6,0,0,0.21910298711653275,Low Value
10160,50943.0,46,4,49,0,0,0.15741995620718852,Low Value
3386,34935.0,137,7,71,0,0,0.14464080832499757,Low Value
9925,39665.0,216,9,97,0,1,0.18685414853978527,Low Value
5389,48920.0,347,13,93,0,1,0.27249865383820226,Low Value
182,44124.0,397,13,62,0,0,0.2773385667809443,Low Value
11025,36443.0,138,7,9,0,0,0.2107632013927926,Low Value
10203,26095.0,42,4,77,0,0,0.07379294238134783,Low Value
3696,30630.0,52,5,67,0,0,0.10505117236711034,Low Value
9214,42691.0,358,12,48,0,0,0.2718813267305383,Low Value
35,25545.0,210,7,35,0,0,0.17360480758379931,Low Value
2258,32880.0,42,4,76,0,0,0.08971722912306825,Low Value
713,50353.0,442,14,72,0,0,0.2984666239217083,Low Value
3281,49154.0,411,13,69,0,0,0.2838636586351093,Low Value
4437,65316.0,260,10,65,0,0,0.26791678890317,Low Value
8724,28567.0,46,5,57,0,0,0.10952920782708558,Low Value
10741,47352.0,319,12,70,0,0,0.2528307410826695,Low Value
1991,44931.0,96,6,0,0,0,0.2215187838903856,Low Value
11096,57247.0,232,10,50,0,0,0.26025314596789667,Low Value
304,22944.0,76,6,67,0,0,0.10188457171377742,Low Value
3665,25315.0,54,6,46,0,0,0.12431808853302274,Low Value
10591,43638.0,201,9,37,0,0,0.22847262852300093,Low Value
5036,42710.0,406,12,38,0,0,0.29073026781601796,Low Value
8541,24683.0,41,6,98,0,0,0.06804570942043343,Low Value
4368,47850.0,134,7,72,0,0,0.17147518039320445,Low Value
9671,19514.0,69,6,47,0,1,0.1382774205381911,Low Value
2256,27159.0,21,4,33,0,0,0.11676722933214832,Low Value
4279,39548.0,54,5,87,0,0,0.10481466642885019,Low Value
5371,21474.0,91,6,0,0,1,0.1940507928042881,Low Value
9460,22419.0,162,7,74,0,0,0.1186334051393415,Low Value
8692,43462.0,240,10,50,0,0,0.23140320836874373,Low Value
8420,15315.0,64,6,27,0,0,0.12334267866215007,Low Value
7685,33039.0,78,6,4,0,0,0.18807362671133898,Low Value
4184,52157.0,265,10,48,0,0,0.2570704507720421,Low Value
891,29298.0,11,3,60,0,0,0.08300747754280832,Low Value
10381,47691.0,21,3,43,0,0,0.14242284214073425,Low Value
3525,38200.0,17,3,19,0,0,0.1450774773442698,Low Value
6818,44989.0,369,11,26,0,0,0.2917749721508338,Low Value
3526,38443.0,38,4,58,0,0,0.11940162702116325,Low Value
8181,38593.0,177,8,42,0,0,0.19860456811267535,Low Value
7369,36959.0,62,5,56,0,0,0.13188791518353765,Low Value
8159,51287.0,182,8,10,0,0,0.2597375187100052,Low Value
1160,13260.0,49,6,48,0,0,0.09489276141226842,Low Value
10242,47472.0,75,6,39,0,0,0.18390129751505013,Low Value
5253,54603.0,227,10,85,0,0,0.21818091173639853,Low Value
5966,45207.0,215,10,64,0,1,0.24156303667962115,Low Value
5314,40689.0,444,13,69,0,0,0.2712421355024403,Low Value
5081,47821.0,47,4,54,0,0,0.14568832589631492,Low Value
5123,27450.0,143,6,57,0,0,0.13404262962542712,Low Value
5756,39453.0,55,5,64,0,0,0.12801954755623773,Low Value
8036,26850.0,63,7,10,0,0,0.17506323215689074,Low Value
4179,24221.0,55,5,94,0,0,0.06423488467192127,Low Value
3710,39684.0,81,5,41,1,0,0.1064754749049054,Low Value
6424,33178.0,49,4,9,0,0,0.15931868332682608,Low Value
4992,17459.0,69,6,12,0,0,0.14411383700027797,Low Value
5252,23910.0,67,5,80,0,0,0.0798692278903653,Low Value
7444,42169.0,30,4,20,0,0,0.1645246006055754,Low Value
6919,26224.0,63,6,39,0,0,0.1350192851383913,Low Value
3537,31089.0,79,7,57,0,0,0.13980833445614127,Low Value
10277,30081.0,42,4,27,0,0,0.1330596648578405,Low Value
1177,49618.0,129,7,77,0,0,0.16940404388520897,Low Value
7141,21888.0,213,8,15,0,0,0.19568746988854807,Low Value
7232,42429.0,67,5,99,0,0,0.1013841333946671,Low Value
8477,26150.0,28,4,61,0,0,0.08753615599912135,Low Value
2457,30801.0,45,4,23,0,0,0.1392268445230509,Low Value
7930,26877.0,268,10,74,0,0,0.17578370418402262,Low Value
4587,45006.0,266,11,90,0,0,0.20848389232653286,Low Value
6682,18978.0,37,4,41,0,0,0.09360572765220443,Low Value
6222,22574.0,37,5,28,0,0,0.1240164493157067,Low Value
3083,45837.0,373,13,88,0,0,0.25048822188278397,Low Value
8953,35791.0,35,4,94,0,0,0.07666446384134414,Low Value
1503,113734.0,107,1,31,0,0,0.29656247328179014,Low Value
8650,54162.0,42,4,31,0,0,0.18195198102423477,Low Value
10862,30522.0,326,12,6,0,0,0.281752640493239,Low Value
6941,31632.0,95,5,92,0,0,0.08980042920614478,Low Value
10708,36975.0,33,4,50,0,0,0.12334871521006374,Low Value
3641,13624.0,36,5,93,0,0,0.03850540830755539,Low Value
3469,34487.0,103,6,94,0,0,0.1048818629949176,Low Value
5063,28769.0,191,9,76,0,0,0.1545811862154875,Low Value
4376,32218.0,93,6,27,0,1,0.19075733118013105,Low Value
8461,46102.0,16,3,3,0,0,0.17842719117556044,Low Value
4381,46463.0,235,10,56,0,0,0.23103224218551638,Low Value
3376,55282.0,235,10,9,0,0,0.297892133944295,Low Value
6728,29103.0,48,4,38,0,0,0.12088707167297356,Low Value
4725,50616.0,67,6,71,0,0,0.15703789956766015,Low Value
5555,113734.0,6,0,81,0,0,0.21836319665823894,Low Value
2564,61278.0,165,8,87,0,0,0.2008376376576294,Low Value
946,26490.0,210,9,92,0,0,0.13685626526469324,Low Value
6940,46734.0,223,8,86,0,1,0.2053983583501482,Low Value
7093,19986.0,22,3,74,0,0,0.0503924134463207,Low Value
1777,25965.0,74,5,29,0,0,0.13717114763191085,Low Value
8162,14661.0,26,4,88,0,0,0.03464657009771234,Low Value
10826,18690.0,60,4,77,0,0,0.06078074016802883,Low Value
8754,45068.0,20,3,25,0,0,0.15465763568930962,Low Value
1987,21063.0,59,5,34,0,0,0.11862482343709853,Low Value
11007,29187.0,34,4,43,0,0,0.11348190930872416,Low Value
7426,54690.0,198,9,76,0,0,0.21282808070139936,Low Value
6961,26751.0,11,3,26,0,0,0.1117523221945058,Low Value
8779,36145.0,172,8,13,0,1,0.24660962835865108,Low Value
10120,38946.0,257,10,84,0,0,0.19021653712018982,Low Value
450,42315.0,270,9,90,0,0,0.18454428850137045,Low Value
9316,13084.0,29,4,29,0,0,0.09132024347241643,Low Value
6379,47570.0,121,6,3,0,0,0.2288237587095478,Low Value
9239,61923.0,126,7,94,0,0,0.17873595184835273,Low Value
8315,34824.0,23,3,65,0,0,0.09228027771015296,Low Value
2868,26518.0,57,5,33,0,0,0.13126286508698637,Low Value
968,41335.0,187,9,24,0,0,0.23400239247006482,Low Value
4472,35682.0,57,5,34,0,0,0.150396256787948,Low Value
4301,35178.0,59,4,10,0,1,0.18951858984633307,Low Value
1940,25252.0,18,3,26,0,0,0.10972700256678411,Low Value
1388,33249.0,112,6,11,0,0,0.18763139122930605,Low Value
6969,50272.0,233,10,75,0,0,0.2198501722974598,Low Value
1715,25851.0,48,5,45,0,0,0.11604310638572615,Low Value
1463,45160.0,21,3,9,0,0,0.17120285657455497,Low Value
4329,18988.0,16,4,43,0,0,0.08779855874099264,Low Value
4692,7500.0,71,7,19,0,1,0.14988989562210336,Low Value
7212,44794.0,65,5,99,0,0,0.10621990986191097,Low Value
5329,35946.0,11,3,24,0,0,0.1339841583786342,Low Value
5956,45072.0,284,11,74,0,0,0.22805539641498163,Low Value
6516,17487.0,18,3,37,0,0,0.08154755656900763,Low Value
7458,34941.0,97,6,26,0,0,0.17347840339100729,Low Value
5237,48767.0,63,6,79,0,0,0.14416726963455662,Low Value
7761,38702.0,109,7,71,0,0,0.14784249656384607,Low Value
7235,17003.0,38,6,37,0,0,0.11223624018819678,Low Value
2281,33697.0,28,3,34,0,1,0.14702302987708538,Low Value
7938,51518.0,449,15,92,0,0,0.2914700528154792,Low Value
10470,40662.0,92,6,0,0,0,0.21140953249195615,Low Value
6488,38829.0,99,7,86,0,0,0.13115635679372584,Low Value
10270,35523.0,66,6,8,0,0,0.18731678962851211,Low Value
7573,31626.0,86,5,12,0,1,0.19396291505814223,Low Value
221,48726.0,242,9,90,0,0,0.19355778323607764,Low Value
20,46891.0,183,7,91,0,0,0.1590628177298951,Low Value
2371,33622.0,81,6,22,0,0,0.17171744289489732,Low Value
4303,6835.0,137,1,76,0,0,0.021573373420622974,Low Value
6825,41452.0,16,3,86,0,0,0.08436758940762165,Low Value
1072,40760.0,93,6,64,0,0,0.14715986123741692,Low Value
2461,51124.0,43,4,79,0,0,0.1269706486351645,Low Value
10839,36283.0,29,4,42,0,0,0.12918291630836026,Low Value
49,20587.0,25,4,39,0,0,0.09698614917012115,Low Value
4290,30467.0,24,3,8,0,0,0.1404602424679075,Low Value
10219,31590.0,38,4,40,0,0,0.12251978789733843,Low Value
4211,20425.0,57,5,5,0,0,0.14615260071502362,Low Value
1135,17144.0,47,7,96,0,0,0.06395762058498507,Low Value
347,40780.0,377,13,30,0,0,0.29868374511201196,Low Value
3479,16813.0,50,5,49,0,1,0.11749892862132125,Low Value
11075,51267.0,270,11,37,0,0,0.27650713513465414,Low Value
4442,46524.0,177,7,70,0,0,0.1783799612060406,Low Value
8523,19329.0,60,7,39,0,0,0.12869417172541248,Low Value
8629,46984.0,41,4,71,0,0,0.12558851863875306,Low Value
236,34838.0,170,7,62,0,0,0.1595039903336711,Low Value
7326,56850.0,63,5,83,0,0,0.14851919990051654,Low Value
2964,26872.0,72,4,0,0,0,0.15872000699610744,Low Value
5585,21359.0,48,5,1,0,0,0.15061363449908227,Low Value
2986,30772.0,20,3,89,0,0,0.058586970715765976,Low Value
7462,22507.0,570,16,67,0,0,0.2842749643914118,Low Value
7034,25804.0,55,5,34,0,0,0.12832055559679595,Low Value
1143,22063.0,55,5,43,0,0,0.11100651182320621,Low Value
3855,22419.0,162,7,74,0,0,0.1186334051393415,Low Value
6768,37859.0,36,4,75,0,0,0.10058345584910769,Low Value
6646,16529.0,22,4,23,0,0,0.10368369391147839,Low Value
4887,55412.0,63,5,65,0,0,0.16354013391401218,Low Value
11003,25130.0,50,5,10,0,0,0.1501745603851764,Low Value
10402,35441.0,39,4,94,0,0,0.07662063876308232,Low Value
6141,49494.0,385,12,46,0,0,0.2937524993506098,Low Value
10856,45889.0,46,4,42,0,0,0.15338140834972985,Low Value
4186,34026.0,76,6,11,0,0,0.18280969862251523,Low Value
368,40049.0,290,11,61,0,0,0.23123386692951747,Low Value
3312,34176.0,89,7,12,0,0,0.1938622345132896,Low Value
11121,19419.0,70,7,76,0,0,0.09333204914032611,Low Value
2895,49980.0,195,9,79,0,0,0.19890053762931703,Low Value
10262,15072.0,53,7,96,0,0,0.06049140465855549,Low Value
7186,30843.0,35,4,43,0,1,0.1423033602348961,Low Value
4877,38576.0,41,4,2,0,0,0.1768037678299813,Low Value
3007,37758.0,40,4,49,0,0,0.12734958676776442,Low Value
4297,23228.0,40,5,71,0,0,0.08256380615491145,Low Value
807,44602.0,292,11,35,0,0,0.2678672512704184,Low Value
9553,7500.0,15,3,94,0,0,0.0014751251849629138,Low Value
4271,38683.0,341,11,80,0,0,0.2182896298862908,Low Value
4120,49514.0,369,11,61,0,0,0.2663678908040159,Low Value
