ID,Income,Total Spent,Total Purchases,Recency,Complain,Campaign,Weighted Score,Customer Type
5846,40246.0,13,3,68,0,0,0.09935434983264126,Low Value
1859,75251.0,1890,18,34,0,0,0.6917150733693265,Loyal
7503,75825.0,2209,22,40,0,1,0.8072759172206249,Loyal
10401,26326.0,18,3,12,1,0,0.07622918833321804,Low Value
1618,56046.0,692,19,9,0,1,0.4918364547649825,Potential
3332,29760.0,165,8,87,0,0,0.13155756309769134,Low Value
2261,26304.0,16,3,5,0,0,0.13288878000066412,Low Value
5346,23559.0,79,6,87,0,0,0.0835785254413801,Low Value
4119,38620.0,318,10,56,0,0,0.22884686815392663,Low Value
535,81361.0,778,26,18,0,0,0.5946142842993122,Potential
5268,29440.0,56,5,95,0,0,0.07487810544455227,Low Value
273,36138.0,151,8,48,0,1,0.20743175822060006,Low Value
4452,50388.0,372,13,3,0,2,0.3961690341676166,Potential
8504,79593.0,1366,18,70,0,1,0.5948533149848753,Potential
771,54178.0,194,9,79,0,0,0.20794683073747078,Low Value
8996,0.0,603,17,4,0,0,0.31379892485923316,Potential
9235,0.0,18,3,45,0,0,0.03502837473892492,Low Value
5798,0.0,985,14,87,0,0,0.27112211901359423,Low Value
11178,42394.0,32,4,69,0,0,0.11588698312457497,Low Value
2230,23626.0,43,7,84,0,0,0.0896014767831753,Low Value
7516,30096.0,45,5,30,0,0,0.13998146892754035,Low Value
7247,47916.0,606,17,72,0,1,0.37598089661507933,Potential
11100,51813.0,63,5,37,0,0,0.1839119593305032,Low Value
4646,78497.0,978,24,44,0,1,0.6045819623207929,Potential
3037,50150.0,410,14,32,0,0,0.3326203364695951,Potential
1473,47823.0,72,5,0,0,0,0.2141476385750548,Low Value
1016,34554.0,55,5,43,0,0,0.1384631211045117,Low Value
4518,85693.0,1169,25,59,0,0,0.624266345675559,Potential
9370,65846.0,1120,15,68,0,0,0.4689119746275843,Potential
8908,87195.0,1097,19,35,0,0,0.5825010829125014,Potential
8373,24594.0,29,4,94,0,0,0.050963939830727625,Low Value
7533,49096.0,187,9,15,0,0,0.26015284400210853,Low Value
2683,52413.0,910,22,56,0,0,0.47904147649661993,Potential
3629,38557.0,145,7,17,0,0,0.20859885010995782,Low Value
10991,89058.0,850,13,18,0,0,0.5027173979142514,Potential
5077,77298.0,969,23,46,0,0,0.5639188184649463,Potential
7431,68126.0,1820,16,40,0,1,0.6635464303575273,Loyal
3267,57288.0,608,17,27,0,1,0.44239889890113065,Potential
999,86037.0,730,24,95,0,2,0.5496587084788411,Potential
9215,43974.0,551,16,19,0,0,0.37650047887668564,Potential
2286,50785.0,114,6,27,0,0,0.2103786132275584,Low Value
1592,90765.0,1724,15,25,0,2,0.7266736553655907,Loyal
367,36550.0,577,15,74,0,0,0.2999669848029062,Low Value
5234,30753.0,81,5,85,0,0,0.09239969770156743,Low Value
9862,21918.0,33,5,37,0,0,0.11275806525206322,Low Value
9805,56129.0,660,18,65,0,0,0.3952741301986245,Potential
6205,32557.0,80,6,13,0,0,0.17828598488681013,Low Value
8442,19510.0,30,4,63,0,0,0.071283251350633,Low Value
7386,30992.0,43,4,83,0,0,0.07867786623824441,Low Value
7215,101970.0,1135,27,69,0,3,0.7375271263524497,Loyal
1491,71488.0,559,14,87,0,0,0.35099347458479063,Potential
11071,79607.0,1923,15,37,0,0,0.676120233243951,Loyal
3381,54348.0,90,6,51,0,0,0.18961497640759506,Low Value
8268,0.0,404,14,23,0,0,0.23038768885957522,Low Value
11051,77376.0,661,19,72,0,0,0.44446307415256475,Potential
8026,62998.0,463,14,10,0,0,0.392696952987049,Potential
433,61331.0,632,18,42,0,0,0.42486243150397063,Potential
9597,73448.0,725,18,10,0,0,0.5006883777585129,Potential
1295,0.0,725,18,96,0,0,0.2523728060532776,Low Value
5290,41551.0,279,11,51,0,0,0.24264127708671418,Low Value
1685,62981.0,1482,22,21,0,1,0.6663731414552253,Loyal
5342,9548.0,29,4,31,0,0,0.08152751960298729,Low Value
9579,33762.0,106,6,61,0,0,0.13716570100505582,Low Value
7660,35860.0,49,4,37,0,1,0.16193118977239918,Low Value
1461,36921.0,38,5,74,0,0,0.1092694853350777,Low Value
821,92859.0,2077,21,46,0,0,0.780340981565385,Loyal
11084,65104.0,1053,15,4,0,0,0.5197750827078921,Potential
8690,86111.0,1385,22,73,0,0,0.6220964929990059,Potential
2937,68352.0,871,22,47,0,0,0.5160943223359731,Potential
9701,41883.0,312,9,13,0,0,0.2689903781714953,Low Value
9949,59809.0,877,12,36,0,0,0.41576523876320287,Potential
10837,23957.0,68,5,47,0,0,0.11348725093510632,Low Value
3120,38547.0,22,3,49,1,0,0.06644408407314037,Low Value
5885,35688.0,211,9,94,0,0,0.1552356702189865,Low Value
4050,49605.0,127,7,65,0,0,0.18113392360560443,Low Value
3830,59354.0,459,15,59,0,0,0.34384157170785756,Potential
7987,65747.0,460,15,96,0,1,0.345701738880142,Potential
7798,46344.0,429,13,28,0,0,0.32236591963943817,Potential
92,34176.0,89,7,12,0,0,0.1938622345132896,Low Value
7055,61010.0,1021,24,57,0,0,0.5358115499262993,Potential
10240,69372.0,1381,20,10,0,2,0.6794631562946715,Loyal
3025,49967.0,306,12,4,0,0,0.32288754882162624,Potential
9283,60199.0,18,3,49,0,0,0.1633120778256772,Low Value
9970,55375.0,162,8,3,0,0,0.2721665355847739,Low Value
2730,80317.0,1231,17,64,0,0,0.5436442593697484,Potential
2795,30523.0,13,3,0,0,0,0.146668981545518,Low Value
9260,70356.0,1706,25,20,0,0,0.7273480926309974,Loyal
8182,23228.0,121,7,91,0,0,0.09580344254297589,Low Value
10095,74165.0,1293,19,9,0,0,0.6156724992370233,Potential
8475,113734.0,1608,22,98,0,0,0.6980097987126404,Loyal
4370,43482.0,88,6,83,0,0,0.1330443088471031,Low Value
10573,62551.0,421,17,27,0,1,0.4200497840175914,Potential
3712,52332.0,259,11,63,0,1,0.2755903342539746,Low Value
6637,66951.0,1117,14,46,0,0,0.48364397449842755,Potential
3152,26091.0,89,6,84,0,0,0.09398823125688749,Low Value
5610,33456.0,36,4,58,0,0,0.10807688860279682,Low Value
6460,28718.0,57,5,78,0,0,0.09064416467438086,Low Value
1349,50447.0,148,7,4,0,0,0.24840984301083618,Low Value
1880,53537.0,93,6,17,0,0,0.2227198778489221,Low Value
641,52074.0,119,6,77,0,1,0.18861382067691218,Low Value
8717,80427.0,1835,27,56,0,0,0.7552694594608155,Loyal
10314,83837.0,1318,24,79,0,2,0.6676350237339468,Loyal
10854,38853.0,45,5,90,0,0,0.09862426969978348,Low Value
10492,38285.0,10,3,96,0,0,0.06621688969907591,Low Value
6935,78497.0,978,24,44,0,1,0.6045819623207929,Potential
7698,51650.0,191,9,81,0,0,0.19982566771254073,Low Value
3559,16248.0,57,6,77,0,0,0.07361881674221306,Low Value
10562,66835.0,1033,23,21,0,0,0.5777807268112126,Potential
10796,30477.0,66,5,16,0,0,0.15876931151059992,Low Value
2563,28249.0,43,5,80,0,0,0.08505374974580136,Low Value
3518,25271.0,50,4,45,0,0,0.10575595873660176,Low Value
5823,32303.0,39,5,63,0,0,0.1104110965573011,Low Value
3934,61286.0,608,16,34,0,0,0.4097412411384581,Potential
6982,74068.0,1581,23,14,0,0,0.7001457785915861,Loyal
6431,45759.0,68,5,13,0,0,0.19575390964416572,Low Value
9733,24882.0,80,4,52,0,1,0.12827154063064833,Low Value
5602,66973.0,1282,27,98,0,0,0.5829695290330263,Potential
7829,36640.0,65,5,99,1,0,0.0382965096473753,Low Value
1324,38872.0,91,6,93,0,0,0.11335414070110847,Low Value
326,51148.0,315,12,38,0,0,0.2927724903089478,Low Value
7224,31353.0,31,4,24,0,0,0.13689080232630912,Low Value
6999,69661.0,834,22,80,0,0,0.47892731317502435,Potential
9938,80067.0,1600,16,82,0,1,0.6074665711415298,Potential
6422,86718.0,1270,16,20,0,0,0.5998575753552666,Potential
3182,46854.0,263,9,81,0,1,0.22734277582340912,Low Value
7300,69142.0,535,16,50,0,1,0.4226073592206148,Potential
10424,75922.0,1295,17,60,0,0,0.549632186374117,Potential
8727,63693.0,1150,26,63,0,0,0.5777963001637604,Potential
2798,102160.0,1240,26,54,0,3,0.7627660226908615,Loyal
1030,40637.0,38,4,72,0,0,0.11008286925339286,Low Value
624,18890.0,35,3,5,0,1,0.14503817326132157,Low Value
5176,29604.0,53,4,88,0,1,0.09739016735275974,Low Value
5552,48721.0,293,11,50,0,0,0.2619511353806652,Low Value
868,44794.0,65,5,99,0,0,0.10621990986191097,Low Value
380,64497.0,1804,24,17,0,1,0.7508997517592996,Loyal
2677,46097.0,241,10,11,0,0,0.2767705497325184,Low Value
6521,77972.0,1101,19,18,0,0,0.5801251327072597,Potential
6927,44377.0,264,11,70,0,0,0.2269405435159932,Low Value
2877,46014.0,541,16,21,0,0,0.3771506393129836,Potential
0,70951.0,1198,16,66,0,0,0.5056760564172921,Potential
1584,41443.0,482,14,79,0,0,0.27906588348797634,Low Value
7264,52195.0,17,3,2,0,0,0.1930117633168732,Low Value
6274,83790.0,1615,24,81,0,2,0.7193809179757349,Loyal
1377,44551.0,285,10,24,0,0,0.2682216093660662,Low Value
454,69508.0,1135,26,48,0,0,0.6030091558593639,Potential
1755,45204.0,114,6,93,0,0,0.13144428693404314,Low Value
2075,72460.0,1047,15,56,0,0,0.4823308666552559,Potential
4785,77622.0,714,20,3,0,0,0.5336888384999809,Potential
9076,30732.0,185,9,44,0,0,0.19013104032443512,Low Value
7079,63887.0,1245,27,38,0,0,0.6300812142845051,Potential
4653,42011.0,189,8,46,0,0,0.2042538504953894,Low Value
7375,51369.0,576,14,84,0,0,0.31288340880570636,Potential
709,51537.0,1103,15,27,0,0,0.47578990616751804,Potential
460,79930.0,1753,16,72,0,0,0.620017346875492,Potential
3726,34320.0,17,3,66,0,0,0.08907405770464637,Low Value
6798,37070.0,433,14,30,0,0,0.3100609465617597,Potential
5341,81975.0,1588,13,2,0,1,0.6621671067507525,Loyal
1606,38590.0,22,3,65,0,0,0.1003769867009803,Low Value
9617,15033.0,19,4,37,0,0,0.08570976971228265,Low Value
3233,62745.0,1117,26,89,0,0,0.5434643745884481,Potential
89,22212.0,69,6,49,0,0,0.11718772302851362,Low Value
2936,23661.0,23,4,46,0,0,0.09630967953699221,Low Value
9449,79761.0,605,18,32,0,0,0.47057741552478,Potential
7297,7500.0,57,7,54,0,0,0.08699706159867684,Low Value
11004,60182.0,22,3,23,0,0,0.19026285010048077,Low Value
313,73455.0,2088,21,98,0,1,0.7121587390108508,Loyal
9940,64961.0,1009,14,97,0,0,0.40816570587825696,Potential
10735,22804.0,26,4,75,0,0,0.06567710421835143,Low Value
9529,73687.0,1627,21,8,0,1,0.7199623141307401,Loyal
6439,61074.0,1102,24,37,0,0,0.570845905846897,Potential
7411,31686.0,17,4,31,0,0,0.12801276767614994,Low Value
2176,80134.0,1690,14,40,0,3,0.6976121499062848,Loyal
9265,75027.0,1390,19,74,0,0,0.5695044178051623,Potential
8867,67546.0,2126,19,90,0,0,0.6703932890352748,Loyal
8932,65176.0,1531,21,57,0,0,0.6093469049212346,Potential
10236,31160.0,64,5,59,0,0,0.11647352119779898,Low Value
6340,29938.0,26,4,52,0,0,0.10459075405485636,Low Value
10089,102692.0,1112,28,5,0,4,0.8339639224595452,Loyal
2227,26490.0,210,9,92,0,0,0.13685626526469324,Low Value
10992,75702.0,1148,21,77,0,0,0.5428142486643486,Potential
5304,30899.0,33,4,35,0,0,0.12514450560029378,Low Value
309,63342.0,1101,16,48,0,1,0.5145387328753287,Potential
3406,45989.0,322,12,97,0,0,0.22310612342458452,Low Value
2661,18701.0,44,6,95,0,0,0.058471045588687556,Low Value
3153,40737.0,17,3,24,0,0,0.14560358087167458,Low Value
10264,15287.0,31,4,60,0,1,0.09021230848821479,Low Value
1184,69674.0,845,22,46,0,0,0.5152944862070625,Potential
4200,44159.0,275,11,85,0,0,0.21330500332367824,Low Value
9396,37717.0,25,3,31,0,0,0.13334560523657996,Low Value
2387,43776.0,275,11,9,0,0,0.28923080343178087,Low Value
6690,38179.0,90,7,30,0,0,0.18466083467284022,Low Value
1225,80124.0,1495,18,47,0,1,0.6426506588196952,Potential
9703,38097.0,184,7,70,0,1,0.18612612591897343,Low Value
291,72940.0,981,12,13,0,0,0.48672432410952254,Potential
4557,22070.0,67,6,11,0,0,0.154896672643167,Low Value
2379,69267.0,1635,12,31,0,0,0.5790903663982494,Potential
5726,31788.0,60,7,15,1,0,0.13032286568489582,Low Value
3066,61905.0,231,10,2,0,0,0.31879541879694084,Potential
6336,29315.0,48,6,55,0,0,0.12293135411438881,Low Value
10967,33378.0,99,6,38,0,0,0.1582843001314767,Low Value
2304,66313.0,770,21,86,0,0,0.4445242077142077,Potential
3445,60714.0,957,21,56,0,0,0.49643778747619,Potential
7828,77882.0,818,11,29,0,0,0.44248608274461965,Potential
3762,69867.0,925,16,30,0,1,0.5151406159792038,Potential
4391,63841.0,908,21,64,0,0,0.4863429283444657,Potential
4669,24480.0,102,7,46,0,0,0.1405638323966666,Low Value
10144,51369.0,576,14,84,0,0,0.31288340880570636,Potential
8652,37760.0,317,11,20,0,0,0.2725137502520202,Low Value
1672,65640.0,461,14,74,0,0,0.3334951416608361,Potential
8962,44319.0,37,5,18,0,0,0.18191539143352792,Low Value
9974,30631.0,70,6,75,0,0,0.10961237497325932,Low Value
10983,75278.0,930,22,17,0,0,0.5723228021844105,Potential
8148,50898.0,859,20,88,0,0,0.41538780313113643,Potential
10102,79946.0,1478,21,19,0,0,0.6705837891772494,Loyal
4697,35416.0,390,13,62,0,0,0.2569277635254473,Low Value
9262,32414.0,52,4,11,0,1,0.1811632596395037,Low Value
7254,38361.0,137,7,74,0,0,0.14914123489182468,Low Value
4543,82497.0,1919,18,32,0,1,0.7399227662847758,Loyal
4927,16626.0,68,6,76,0,0,0.07745496709560346,Low Value
10451,29672.0,25,3,6,0,0,0.14091432441528384,Low Value
2926,55951.0,1374,20,62,0,2,0.5961674015672568,Potential
2874,35388.0,32,4,20,0,0,0.14998196427232838,Low Value
9738,42386.0,100,6,43,0,0,0.17321576089275392,Low Value
7119,68627.0,825,11,45,0,0,0.40725059507106076,Potential
3924,57912.0,916,23,34,0,1,0.5488143840708343,Potential
5827,35246.0,62,7,53,0,0,0.1499028534152756,Low Value
5596,58821.0,728,20,44,0,0,0.45348730364958834,Potential
10812,46377.0,90,6,89,0,0,0.13370999219225507,Low Value
1717,39747.0,273,10,43,0,0,0.23629342137460674,Low Value
9491,23976.0,66,7,68,0,0,0.11070413688641483,Low Value
9274,80950.0,1213,22,44,0,1,0.6338478715014435,Potential
6609,27038.0,107,6,64,0,0,0.11953667551389893,Low Value
6963,77457.0,1157,17,85,0,1,0.5277235323479662,Potential
4440,64100.0,546,17,93,0,1,0.3794603014353268,Potential
1379,42670.0,241,10,12,0,0,0.26822752101390457,Low Value
10032,12571.0,53,7,86,0,0,0.06509493819143294,Low Value
2826,22574.0,37,5,28,0,0,0.1240164493157067,Low Value
2437,0.0,1611,23,69,0,2,0.5372218634348319,Potential
6320,70893.0,1508,22,42,0,0,0.6422683178899671,Potential
3050,54198.0,235,10,13,0,0,0.2914689771650442,Low Value
231,28839.0,32,5,86,0,0,0.07829486616035952,Low Value
2392,40321.0,102,6,59,0,0,0.15287780167870385,Low Value
9478,66503.0,401,13,30,0,0,0.3595788476433028,Potential
113,30833.0,28,4,33,0,0,0.12611273988713362,Low Value
2863,0.0,1052,15,67,0,2,0.3628514971358079,Potential
1802,64795.0,680,18,23,0,0,0.4603747753937609,Potential
520,34421.0,30,3,81,0,0,0.07650247199625428,Low Value
8275,47025.0,20,3,6,0,0,0.17815125885717265,Low Value
9750,64325.0,1307,18,41,0,0,0.5548841495779141,Potential
2607,40464.0,630,18,78,0,0,0.3422680479646921,Potential
7214,62187.0,1283,17,49,0,0,0.5283756959267945,Potential
5835,14849.0,65,6,39,0,0,0.11037852511302056,Low Value
3896,27255.0,37,4,3,0,0,0.1501833339506506,Low Value
10350,54432.0,38,4,37,0,0,0.1757593511312745,Low Value
7786,29999.0,160,8,22,0,0,0.1968325849926183,Low Value
2861,24072.0,23,3,79,0,0,0.05450476998194857,Low Value
663,33996.0,71,5,46,0,0,0.13710832754539487,Low Value
10675,66334.0,1161,17,82,0,0,0.4820297563741805,Potential
2521,35178.0,59,4,10,0,1,0.18951858984633307,Low Value
9592,22010.0,33,5,51,0,0,0.09881887735785748,Low Value
10151,62204.0,946,21,38,0,0,0.5158996283776024,Potential
7381,75693.0,1442,21,10,0,3,0.7387965054063867,Loyal
4099,30675.0,62,4,14,0,0,0.15112422567889333,Low Value
9560,83003.0,1674,21,18,0,1,0.7388636980627407,Loyal
1150,83532.0,1853,14,36,0,1,0.6886864280816936,Loyal
10172,68655.0,1538,20,95,0,0,0.5705049453727549,Potential
11191,41411.0,139,7,11,0,0,0.21984459519826488,Low Value
9707,55212.0,1182,17,65,0,2,0.5285630267523451,Potential
6245,59292.0,507,16,71,0,0,0.3496652435491164,Potential
8234,27190.0,18,3,13,0,1,0.1521182555577698,Low Value
1411,82623.0,940,15,58,0,0,0.4832425736404084,Potential
8553,44300.0,42,4,65,0,0,0.12593077222461319,Low Value
1826,84835.0,1190,14,0,0,0,0.582660273709999,Potential
8842,30372.0,44,5,33,0,0,0.1373764661624417,Low Value
11030,33181.0,16,3,90,0,1,0.08714660612090605,Low Value
2579,71113.0,835,22,95,0,0,0.46714883422761044,Potential
175,71952.0,1443,20,93,0,2,0.612541365361743,Potential
9185,69759.0,1029,15,38,0,0,0.491310773416827,Potential
11056,72099.0,1188,17,18,0,0,0.5642455520052722,Potential
9365,60000.0,1277,19,57,0,0,0.5331493473934966,Potential
6201,38643.0,49,5,45,1,0,0.09434272566964515,Low Value
2061,50737.0,99,6,61,0,1,0.19820899239144246,Low Value
6184,68462.0,1670,14,6,0,0,0.627671658662429,Potential
6142,65073.0,900,13,65,1,0,0.3615898727464847,Potential
4107,46681.0,425,14,52,0,0,0.3075137450273006,Potential
7274,78618.0,2153,21,87,0,1,0.7464083001581938,Loyal
9336,62187.0,636,18,38,0,0,0.4315099327936491,Potential
2958,28442.0,57,7,53,0,0,0.13404001118528092,Low Value
933,37717.0,25,3,31,0,0,0.13334560523657996,Low Value
5837,51479.0,494,15,67,0,0,0.3247988831630151,Potential
10704,54803.0,693,17,65,0,0,0.3889699242270506,Potential
5125,79530.0,1348,25,64,0,0,0.638135627452797,Potential
4432,31615.0,51,5,82,0,0,0.09188341845113389,Low Value
5955,72025.0,1932,15,27,0,0,0.671187569129117,Loyal
2928,52614.0,990,14,63,0,0,0.41192286792749944,Potential
5680,35684.0,30,4,66,0,0,0.10380520182411954,Low Value
10313,48178.0,254,10,69,0,0,0.22511688112752887,Low Value
2557,29548.0,29,4,52,0,1,0.12927762604486576,Low Value
1245,63810.0,1371,19,45,0,1,0.5956949406663508,Potential
1519,38578.0,73,6,2,0,0,0.2013622752982122,Low Value
10703,46098.0,120,7,86,0,0,0.15094337643940875,Low Value
1726,22585.0,81,4,23,0,1,0.1526967865539366,Low Value
4459,30279.0,37,4,13,0,0,0.1467294126709252,Low Value
1729,66426.0,1377,18,14,0,0,0.59947160221515,Potential
1517,30822.0,51,4,92,0,0,0.07066430602364271,Low Value
2098,33581.0,17,3,38,0,0,0.11573248167565936,Low Value
9543,19986.0,22,3,74,0,0,0.0503924134463207,Low Value
6878,27421.0,324,11,14,0,0,0.2571177320618367,Low Value
3310,35688.0,211,9,94,0,0,0.1552356702189865,Low Value
2724,36143.0,19,3,33,0,0,0.12677730504148338,Low Value
948,10245.0,41,5,32,0,0,0.09360104394367774,Low Value
6720,43795.0,492,14,11,0,1,0.37973649491116335,Potential
6202,63381.0,1005,22,78,0,0,0.4981590951798269,Potential
2066,38823.0,114,6,56,0,0,0.15479187557477192,Low Value
9799,83664.0,1173,16,57,0,0,0.538177093605946,Potential
8318,90300.0,1738,19,7,0,1,0.7588726504243445,Loyal
5642,62499.0,222,10,0,0,0,0.3204888926906795,Potential
2669,74293.0,1127,15,66,0,0,0.49076927283239874,Potential
455,51012.0,209,9,86,0,0,0.19663758017544752,Low Value
7683,70777.0,787,20,80,0,0,0.45410561708634,Potential
3428,68682.0,1598,23,56,0,0,0.6489659423592751,Potential
7414,43824.0,186,8,18,0,0,0.23597771928579037,Low Value
6354,15345.0,47,4,51,0,0,0.07733276366205326,Low Value
798,23442.0,27,4,71,0,0,0.07130128179733887,Low Value
8213,14515.0,96,7,71,0,0,0.09231885635701118,Low Value
2488,31395.0,64,6,80,0,0,0.10515295616061227,Low Value
9999,75276.0,1040,22,2,0,0,0.607421553519448,Potential
7617,42373.0,163,8,83,0,0,0.1629599890552487,Low Value
615,30507.0,343,10,29,0,0,0.24282077968932886,Low Value
2552,55521.0,446,15,11,0,1,0.40654313906934664,Potential
194,48006.0,41,4,55,0,0,0.14399660463348862,Low Value
3645,27213.0,70,6,19,0,0,0.15866488683284735,Low Value
8890,65808.0,272,11,1,0,0,0.3451962660669726,Potential
5049,30351.0,46,5,19,0,0,0.15183447691766075,Low Value
9973,50437.0,490,16,28,0,0,0.3705518765904978,Potential
7301,23616.0,79,6,76,0,0,0.09481492890130512,Low Value
10882,53858.0,915,13,50,0,0,0.4048102458873315,Potential
7030,66465.0,1485,32,1,0,1,0.7885275171438346,Loyal
7422,46923.0,369,13,90,0,0,0.25012965491851097,Low Value
3523,75072.0,1073,17,83,0,0,0.4842654467010817,Potential
7106,75865.0,1242,18,73,0,0,0.5361375216436878,Potential
6504,19789.0,78,6,24,0,1,0.163746630688544,Low Value
5067,80134.0,1378,20,11,0,4,0.7515649945559252,Loyal
4216,91065.0,1474,25,33,0,2,0.7676576615943932,Loyal
8581,49505.0,751,20,4,0,0,0.477585443370074,Potential
5929,37401.0,48,5,14,0,0,0.1727444241690423,Low Value
3129,30096.0,45,5,30,0,0,0.13998146892754035,Low Value
6528,18492.0,10,3,75,0,0,0.043921792313416336,Low Value
1361,82584.0,1435,15,26,0,2,0.6552624254480106,Potential
6932,93027.0,2119,22,77,0,1,0.791390028974221,Loyal
7284,48686.0,20,3,8,0,0,0.1797821198436353,Low Value
1340,92910.0,1795,26,42,0,3,0.8552197589356416,Loyal
8746,75433.0,1188,17,28,0,2,0.6114730452541839,Potential
5987,10404.0,43,5,52,0,0,0.07411128040434843,Low Value
3767,61314.0,1008,22,1,0,0,0.5719375121588263,Potential
3725,84865.0,1688,15,1,0,4,0.7814175972989363,Loyal
4324,42387.0,684,16,42,0,0,0.3739030902439837,Potential
238,67309.0,1082,24,76,0,0,0.541529621395676,Potential
6694,75236.0,1068,24,27,0,0,0.6059097011513971,Potential
498,30015.0,57,5,28,0,0,0.14400016564279322,Low Value
9347,50943.0,46,4,49,0,0,0.15741995620718852,Low Value
9699,67272.0,733,20,12,0,0,0.5052936676501222,Potential
10664,51529.0,467,15,14,0,0,0.37354692340414203,Potential
